date,open,high,low,close,adj_close,rsi_14,momentum_10,ppo_12_26,stoch_k_14,bb_percent_b_20,fibonacci_0_618_20,macd_hist_12_26_9
2015-03-18,17.299999237060547,17.537500381469727,17.299999237060547,17.475000381469727,12.311064720153809,50.29606651607608,-0.0007145667106197573,0.4136605506184274,68.08508566030017,0.653236864906988,-7.402631825824045,-0.020421518373770806
2015-03-19,17.625,17.725000381469727,17.5625,17.662500381469727,12.443156242370605,56.148046061527,0.013629891947335215,0.5244946635038634,90.38460974156878,0.933272196470327,-7.507918829063314,-0.005458306850696815
2015-03-20,17.662500381469727,17.662500381469727,17.600000381469727,17.637500762939453,12.425543785095215,55.21458640165647,0.010744946440892189,0.5935297576431288,86.53851232588097,0.8490845073034786,-7.535014933081366,0.00244958100600029
2015-03-23,17.637500762939453,17.725000381469727,17.612499237060547,17.6875,12.460769653320312,56.76284827949034,0.023878523120844264,0.6634372325016382,94.23070715725659,0.8860152508669964,-7.480821257853145,0.008887219527196899
2015-03-24,17.637500762939453,17.712499618530273,17.587499618530273,17.625,12.416739463806152,54.238834553830735,0.022480298051483993,0.6818617071569792,84.61531689882537,0.756280970863179,-7.5485600507061585,0.008987670380074725
2015-03-25,17.625,17.649999618530273,17.524999618530273,17.5625,12.372708320617676,51.76017239412103,0.017378852186634486,0.6599137197643372,74.99992664039414,0.6553838972446965,-7.616300310751289,0.005090283394398182
2015-03-26,17.350000381469727,17.424999237060547,17.287500381469727,17.350000381469727,12.223002433776855,44.340698394933156,-0.0035894654696546624,0.5382563825634599,42.307658449412685,0.33161552079305373,-7.846617194904734,-0.007864080481515517
2015-03-27,17.350000381469727,17.350000381469727,17.162500381469727,17.1875,12.108521461486816,39.659049707126066,-0.010079074665567456,0.36248439088501994,17.307585089806828,0.10847827590128528,-8.022741871022074,-0.023550197264020217
2015-03-30,17.1875,17.225000381469727,17.137500762939453,17.200000762939453,12.117328643798828,40.182305831726325,-0.0014512268784884208,0.22618371545342514,19.23078051686244,0.1684118044524957,-8.00919235182093,-0.032204594017333776
2015-03-31,17.25,17.3125,17.200000762939453,17.262500762939453,12.161357879638672,42.85041796790204,-0.0014462149987428674,0.14538111850587132,21.276609559799883,0.2851923243430078,-7.9414550261600345,-0.033676777149792246
2015-04-01,17.174999237060547,17.212499618530273,17.125,17.162500381469727,12.090909957885742,39.7920976819579,-0.017882674429260614,0.03440703997680277,6.2500596046068795,0.17217313497263997,-8.04983650784801,-0.03779902222564921
2015-04-02,17.225000381469727,17.4375,17.225000381469727,17.375,12.240614891052246,48.24545132655003,-0.016277329270260155,0.0447228021456012,41.66664017573027,0.48541291957453936,-7.819521090886682,-0.029230387387479136
2015-04-07,17.387500762939453,17.424999237060547,17.337499618530273,17.399999618530273,12.258225440979004,49.149910059935316,-0.013465675789329556,0.06378142036420649,45.83324061505596,0.5256214053483271,-7.792427921252863,-0.021519869855851376
2015-04-08,17.399999618530273,17.399999618530273,17.212499618530273,17.25,12.152551651000977,44.1625221487654,-0.02473506941340564,0.00902295571019194,20.833320087865136,0.30884508008430644,-7.95500307816906,-0.02257007211910779
2015-04-09,17.25,17.462499618530273,17.237499237060547,17.274999618530273,12.170164108276367,45.16131359966083,-0.019858301468636985,-0.022508097520553022,24.999920527190827,0.34117899014068664,-7.927906974151008,-0.02113698844805666
2015-04-10,17.424999237060547,17.450000762939453,17.362499237060547,17.412500381469727,12.267034530639648,50.41490286154754,-0.008540877812656,0.01631098154167795,47.916699780337154,0.5325754547578326,-8.478603967918417,-0.01311632023362294
2015-04-13,17.475000381469727,17.487499237060547,17.412500381469727,17.462499618530273,12.302257537841797,52.20776276729205,0.006484094599042978,0.06949653409630008,56.24990065898854,0.602863363936922,-8.419898993238453,-0.005291437600453785
2015-04-14,17.462499618530273,17.462499618530273,17.375,17.375,12.240614891052246,48.877031901406205,0.010909129573381415,0.07014371452091192,42.55321911959977,0.4721838496939821,-8.522636672568847,-0.004169142339540938
2015-04-15,17.3125,17.375,17.100000381469727,17.162500381469727,12.090909957885742,41.887771361306335,-0.002180240108169862,-0.027856581167266928,11.363652126870072,0.1690829887233676,-8.396544677734374,-0.01291715863324241
2015-04-16,17.237499237060547,17.424999237060547,17.225000381469727,17.424999237060547,12.275837898254395,51.17560413749374,0.00941342403938239,0.01640340477377533,83.87092010769783,0.5402612966094983,-8.10065997314453,-0.006008180477135047
2015-04-17,17.387500762939453,17.387500762939453,17.225000381469727,17.262500762939453,12.161357879638672,46.247837543351764,0.0058265194264377485,-0.023861010888244036,41.93570616407677,0.319509838132471,-8.283828002929686,-0.008741704189924364
2015-04-20,17.174999237060547,17.287500381469727,17.137500762939453,17.237499237060547,12.143744468688965,45.52155978336948,-0.007913852631218132,-0.06667139661074377,35.483680430791345,0.3027811233780684,-8.312009460449218,-0.011173940722573845
2015-04-21,17.262500762939453,17.325000762939453,17.212499618530273,17.237499237060547,12.143744468688965,45.52155978336948,-0.00933911460849235,-0.09948419233778158,35.483680430791345,0.3214941709090023,-8.312009460449218,-0.012140320019658826
2015-04-22,17.325000762939453,17.450000762939453,17.3125,17.412500381469727,12.267034530639648,51.68152805932822,0.00942048081147151,-0.04343680024692854,80.64539946151082,0.65543384238371,-8.272566319762333,-0.004241515229560033
2015-04-23,17.549999237060547,17.875,17.537500381469727,17.875,12.592862129211426,63.44519587014223,0.034732318905017934,0.21332985803428126,100.0,1.2976894208828234,-6.197665123559336,0.02173488649369715
2015-04-24,17.924999237060547,18.212499618530273,17.924999237060547,18.049999237060547,12.716148376464844,66.74437657369367,0.036611443841902735,0.49093305501183493,85.39321412039021,1.2561459806890252,-4.322543830473024,0.04470499578066028
2015-04-27,18.25,18.325000762939453,18.149999618530273,18.1875,12.813017845153809,69.10388979781585,0.0415176081089923,0.7637901130626855,88.77545141867769,1.1695245163939618,-3.881576490884433,0.06279893930314082
2015-04-28,18.212499618530273,18.274999618530273,18.087499618530273,18.149999618530273,12.786598205566406,67.69321433301982,0.0446042391966166,0.950289285445835,85.71419674178244,1.0261840017840345,-3.903143536892782,0.06887692782324978
2015-04-29,18.125,18.174999237060547,17.899999618530273,17.950000762939453,12.645697593688965,60.58939498917762,0.04588468839281923,0.9944777532600054,69.38776463480903,0.8336946214607162,-4.018164408729892,0.05964203767997493
2015-04-30,17.899999618530273,17.950000762939453,17.787500381469727,17.862499237060547,12.584053993225098,57.734801630300545,0.025107540318248356,0.9780872978647532,62.24478515475988,0.7438907845787714,-4.068485699560765,0.046215501092859795
2015-05-04,17.862499237060547,17.912500381469727,17.712499618530273,17.899999618530273,12.610474586486816,58.63435449853292,0.0369298158390754,0.970809029214377,65.30603983165513,0.7454260681306892,-4.046917875043012,0.03638027958875514
2015-05-05,17.850000381469727,17.850000381469727,17.725000381469727,17.799999237060547,12.540024757385254,55.25717223819559,0.032632462723342526,0.9090127780906501,57.142745927228056,0.6566820713244559,-4.104427921706866,0.023046641302114784
2015-05-06,17.700000762939453,17.850000381469727,17.625,17.825000762939453,12.557635307312012,55.9403303738732,0.034082637335643096,0.8614344335915433,57.89473684210527,0.6588806210095923,-4.0900519670597095,0.013786514210656547
2015-05-07,17.700000762939453,17.700000762939453,17.537500381469727,17.612499237060547,12.40793228149414,49.08000438176647,0.011485885240036575,0.7188985651905709,39.99987150493421,0.49160240377773423,-4.212258480692188,-0.0031439676005357575
2015-05-08,17.612499237060547,17.662500381469727,17.612499237060547,17.625,12.416739463806152,49.472593111708186,-0.013985912304774972,0.6046456900799123,41.05256733141447,0.48749001692392047,-4.205068946349803,-0.01387163840552677
2015-05-11,17.75,17.799999237060547,17.575000762939453,17.712499618530273,12.47838020324707,52.24757672403384,-0.01869812825224948,0.5476221451868196,44.94377399184942,0.5438787937756717,-4.154749991047141,-0.016745814753007807
2015-05-12,17.649999618530273,17.712499618530273,17.637500762939453,17.674999237060547,12.451961517333984,50.95589387830021,-0.028178867163318966,0.47983041816038435,35.802366805942256,0.506402104988774,-4.176316258546087,-0.020128483552570728
2015-05-13,17.674999237060547,17.799999237060547,17.674999237060547,17.774999618530273,12.522414207458496,54.207200904497405,-0.020661007240604712,0.466274192165289,30.158618668513864,0.57098227833503,-4.118803876354022,-0.017424558686781694
2015-05-14,17.712499618530273,17.737499237060547,17.5,17.524999618530273,12.34628963470459,45.997738884637144,-0.023676666057062756,0.3377442172720165,3.030253989244876,0.34371158798029894,-4.416704107987252,-0.02674368981153588
2015-05-15,17.575000762939453,17.587499618530273,17.424999237060547,17.5,12.328675270080566,45.259496213546186,-0.020293835617839817,0.22182807346671124,8.333403975755521,0.3165995176332629,-4.431537257144325,-0.03293340980029476
2015-05-18,17.512500762939453,17.575000762939453,17.5,17.5625,12.372708320617676,47.52673480358217,-0.018854664369565177,0.1566495945711501,16.176553085976504,0.34911493866856724,-4.394456793534127,-0.032827944247281825
2015-05-19,17.600000381469727,17.862499237060547,17.600000381469727,17.825000762939453,12.557635307312012,55.805456608315424,0.0014043473013389818,0.2223623980048349,53.333536783854164,0.5742466529867837,-4.566143391322387,-0.019715963656279784
2015-05-20,17.8125,17.8125,17.700000762939453,17.700000762939453,12.469574928283691,51.628324850594744,-0.007012496929023282,0.21483785964623364,52.381090782264984,0.4092868657371803,-5.165132269112089,-0.016515582369491688
2015-05-21,17.537500381469727,17.549999237060547,17.4375,17.537500381469727,12.355095863342285,46.73122580474773,-0.00425827744326579,0.13313437696502362,23.077103653884524,0.19434193665568347,-6.015216420124612,-0.021343705245556337
2015-05-22,17.549999237060547,17.737499237060547,17.549999237060547,17.674999237060547,12.451961517333984,50.96910973343361,0.002836658820981386,0.1296963873278327,57.14285714285714,0.37843733000130636,-5.907588098164709,-0.017414667969512937
2015-05-25,17.612499237060547,17.737499237060547,17.575000762939453,17.674999237060547,12.451961517333984,50.969109733433626,-0.002117156672803655,0.12552289608870404,57.14285714285714,0.3966432759410607,-5.907588098164709,-0.014344827181943631
2015-05-26,17.799999237060547,17.899999618530273,17.700000762939453,17.75,12.504800796508789,53.318615518526215,0.004243450246874669,0.15468074262981846,68.42115830177845,0.5281693701466559,-6.170466155796656,-0.008569666117151
2015-05-27,17.712499618530273,17.825000762939453,17.674999237060547,17.787500381469727,12.531218528747559,54.49273108289787,0.0007030849757243551,0.19264370665048153,76.31596911302336,0.6435586044783568,-6.907040944417318,-0.0030682355967348272
2015-05-28,17.9375,17.975000381469727,17.8125,17.875,12.592862129211426,57.19798760088606,0.019971384262178482,0.2595508868753436,81.81815029182373,0.8378089889372948,-9.167685551690775,0.004228257588585672
2015-05-29,17.924999237060547,17.924999237060547,17.762500762939453,17.774999618530273,12.522414207458496,53.29850004411356,0.01571449755417742,0.26391236474584967,63.63630058364747,0.6471698060012899,-9.295772415634678,0.003827957634138974
2015-06-01,17.774999618530273,17.787500381469727,17.5625,17.625,12.416739463806152,48.01094672172379,0.003558731204800436,0.19678904926597568,36.36369941635253,0.34766211644143397,-9.487907913399617,-0.0036323769306800258
2015-06-02,17.612499237060547,17.625,17.5,17.600000381469727,12.399124145507812,47.17087250107102,-0.012622691926074792,0.13066731157563857,31.8183236867932,0.3113057251430209,-9.519935698209524,-0.009498695623179246
2015-06-03,17.575000762939453,17.600000381469727,17.475000381469727,17.487499237060547,12.319868087768555,43.48419242815156,-0.01200576935269615,0.026564395633043653,11.3636127188678,0.10114582564747941,-9.664037321533229,-0.01797051246703344
2015-06-04,17.450000762939453,17.475000381469727,17.087499618530273,17.149999618530273,12.082103729248047,34.717932125663026,-0.02209550918210268,-0.20827742411111977,7.042247467258106,-0.2681105572085308,-6.021877843827505,-0.03770596945589458
2015-06-05,17.125,17.149999618530273,17.049999237060547,17.112499237060547,12.055681228637695,33.90004186891073,-0.031824728027358584,-0.4077929941489959,6.756748397313632,-0.1322831926046465,-5.7812560318537125,-0.04989340943778767
2015-06-08,17.075000762939453,17.262500762939453,17.0,17.225000381469727,12.134939193725586,38.57462298393377,-0.02545962924532663,-0.5088438737480643,23.076953173142194,0.07519577873457843,-5.371804002887433,-0.04985301524192922
2015-06-09,17.125,17.149999618530273,17.0,17.087499618530273,12.038069725036621,35.289748619888925,-0.03732415086551999,-0.6454850031031735,8.974316338048558,0.010005141375805483,-5.471157265234821,-0.05327698525834138
2015-06-10,17.137500762939453,17.225000381469727,17.112499237060547,17.162500381469727,12.090909957885742,38.372605538556414,-0.03513693180369615,-0.7113299574339144,16.666699270904044,0.13438339491150803,-5.416962175824221,-0.04901730905178312
2015-06-11,17.200000762939453,17.225000381469727,17.100000381469727,17.212499618530273,12.126134872436523,40.410673525938336,-0.03706284178973451,-0.7321222183434957,21.79482414252486,0.21070271791005712,-5.380834072471396,-0.041177419613852864
2015-06-12,17.225000381469727,17.25,17.112499237060547,17.200000762939453,12.117328643798828,40.054045117403334,-0.03234883920533427,-0.7459752495933957,20.512890737331787,0.22298438214343505,-5.389866098309603,-0.03422061486676893
2015-06-15,17.200000762939453,17.25,17.125,17.162500381469727,12.090909957885742,38.9436875496846,-0.02624114864213578,-0.7657459771955368,16.666699270904044,0.21708335203871737,-5.416962175824221,-0.029227987870133948
2015-06-16,17.162500381469727,17.162500381469727,17.012500762939453,17.049999237060547,12.011652946472168,35.74249022600513,-0.03124988462802225,-0.8246055061880447,5.128124871620815,0.1559079776604357,-5.4982513864951965,-0.029033593189031953
2015-06-17,17.049999237060547,17.1875,17.049999237060547,17.125,12.064489364624023,39.32327224775502,-0.020729014411938196,-0.8269550394102234,13.513524659460662,0.24832057827035217,-5.444060209593081,-0.023360760544205814
2015-06-18,17.112499237060547,17.137500762939453,17.049999237060547,17.100000381469727,12.046878814697266,38.55214374016833,-0.0029154620205344983,-0.8310783748649648,12.698454987805086,0.2513813569679347,-5.462122305015251,-0.018994045406987084
2015-06-22,17.1875,17.350000381469727,17.1875,17.337499618530273,12.214193344116211,48.820847404094714,0.013148333343617091,-0.7150164066860667,53.99993896484375,0.46721374958711315,-5.290517726597821,-0.0038301120262640015
2015-06-23,17.387500762939453,17.462499618530273,17.337499618530273,17.387500762939453,12.249421119689941,50.689317478972725,0.009434074957997973,-0.5928224227849545,64.58341942887661,0.5242404174048524,-5.254386688863633,0.008885651675980849
2015-06-24,17.399999618530273,17.424999237060547,17.350000381469727,17.412500381469727,12.267034530639648,51.63997159666184,0.019020059763138697,-0.4788061222824254,86.84211583017785,0.5655803206326271,-5.2363216590601,0.018256008910119345
2015-06-25,17.5,17.662500381469727,17.5,17.612499237060547,12.40793228149414,58.527821095854314,0.02621988954616561,-0.29194573606647733,92.4526617934537,0.7785060253402619,-5.091811201903046,0.03286442999225549
2015-06-26,17.612499237060547,17.612499237060547,17.537500381469727,17.612499237060547,12.40793228149414,58.527821095854314,0.023238848324057537,-0.1424728211242633,92.4526617934537,0.8230806853005291,-5.346401628155376,0.04092350046332058
2015-06-29,17.337499618530273,17.399999618530273,17.1875,17.200000762939453,12.117328643798828,43.65489544678969,0.0,-0.21324032577625418,30.18877702315592,0.38312580524755385,-6.582214591754931,0.025816176872137025
2015-06-30,17.200000762939453,17.350000381469727,17.200000762939453,17.350000381469727,12.223002433776855,48.75454491702556,0.010924940831683383,-0.1973691886220813,51.9230487078439,0.5959631557112977,-7.592558212246755,0.022211216525309246
2015-07-01,17.350000381469727,17.575000762939453,17.3125,17.512500762939453,12.337479591369629,53.64874654070097,0.027125879040083012,-0.10803434673135433,76.92312206744975,0.8356940020723429,-7.41976260216905,0.02651587910010636
2015-07-02,17.549999237060547,17.5625,17.462499618530273,17.524999618530273,12.34628963470459,54.012751930811646,0.023357828214998655,-0.031143263025386045,78.84602405608196,0.8457312439884125,-7.406464431207373,0.02874861913565783
2015-07-03,17.5,17.549999237060547,17.3125,17.524999618530273,12.34628963470459,54.012751930811646,0.024853808576711378,0.029391400145624403,78.84602405608196,0.8100127804612068,-7.406464431207373,0.028937914039303243
2015-07-06,17.387500762939453,17.512500762939453,17.299999237060547,17.325000762939453,12.205389976501465,47.14543293445689,-0.000720748998048748,-0.015161610664973896,48.076951292156096,0.5260517093673049,-7.619143038109524,0.018778651591871226
2015-07-07,17.412500381469727,17.524999618530273,17.362499237060547,17.399999618530273,12.258225440979004,49.72667537085613,0.0007187540703381678,-0.015532233292553845,57.14281265667477,0.6180325327649783,-7.539391439536364,0.014986601789934117
2015-07-08,17.299999237060547,17.299999237060547,16.862499237060547,16.875,11.888365745544434,36.34552650083676,-0.030868812193314166,-0.25684087711348896,1.5625931321242352,-0.038352735256221404,-6.599657969964072,-0.011625392072110455
2015-07-09,16.700000762939453,16.837499618530273,16.524999618530273,16.774999618530273,11.817915916442871,34.44423734549888,-0.047551546193659644,-0.4901172366107075,21.978007237020815,-0.05355103257651216,-4.520092786789586,-0.03201130526932597
2015-07-10,16.774999618530273,16.774999618530273,16.774999618530273,16.774999618530273,11.817915916442871,34.44423734549886,-0.047551546193659644,-0.668353950737622,21.978007237020815,0.024855618556235737,-4.520092786789586,-0.04285726471958704
2015-07-13,17.0,17.024999618530273,16.799999237060547,17.024999618530273,11.994038581848145,43.07768798495461,-0.01017468994816595,-0.6848365625798106,43.95601447404163,0.281147240494991,-4.365259778194366,-0.03581778543745793
2015-07-14,17.075000762939453,17.174999237060547,17.012500762939453,17.024999618530273,11.994038581848145,43.07768798495461,-0.018732210287056406,-0.6900729707816196,43.95601447404163,0.2911394609950379,-4.365259778194366,-0.02909518186585343
2015-07-15,17.075000762939453,17.162500381469727,17.0,17.0625,12.020461082458496,44.35279009451474,-0.02569556501093584,-0.6689391771598847,49.42533977125839,0.325448180794752,-4.342031221808987,-0.021171063772504495
2015-07-16,17.149999618530273,17.237499237060547,17.049999237060547,17.149999618530273,12.082103729248047,47.31774979041923,-0.021397999988104432,-0.6040388715596088,59.523744648076395,0.40635901473480757,-4.287839920318992,-0.010613334433291793
2015-07-17,17.087499618530273,17.162500381469727,17.075000762939453,17.125,12.064489364624023,46.55442951789444,-0.02282469295782963,-0.5579436180228285,57.14283119256389,0.38131532008847346,-4.303325065646284,-0.0039921695780370525
2015-07-20,17.25,17.299999237060547,16.950000762939453,17.0,11.97642707824707,42.83411095881035,-0.018759162853068,-0.5737173576826089,45.238082262948616,0.2831667351138593,-4.380742408338335,-0.004672182305148362
2015-07-21,17.087499618530273,17.162500381469727,17.0,17.162500381469727,12.090909957885742,48.586301187331024,-0.013649241800850698,-0.5038538056742216,61.44583407635642,0.4439139007782013,-4.280098186049787,0.003043823858489045
2015-07-22,17.049999237060547,17.075000762939453,16.924999237060547,16.950000762939453,11.941205024719238,42.55602037602762,0.00444462092652298,-0.54244157447417,41.46354171512574,0.26920778484356794,-4.411706830231832,-0.0012489803008647188
2015-07-23,16.875,16.962499618530273,16.712499618530273,16.787500381469727,11.826725006103516,38.6096501344898,0.0007454012808119082,-0.6426084612242317,26.250076293945312,0.1525708120532466,-4.702254032618744,-0.010592819800237296
2015-07-24,16.762500762939453,16.8125,16.625,16.6875,11.756272315979004,36.37411341054541,-0.005216114321654586,-0.7610795422355455,16.250038146972656,0.09803179644414686,-4.92364010005395,-0.019778866461926628
2015-07-27,16.600000381469727,16.637500762939453,16.387500762939453,16.450000762939453,11.588953971862793,31.682369888889824,-0.03377382915862959,-0.9576633967980437,6.849326521909986,-0.01793034555547073,-4.422881508275081,-0.03452112358908287
2015-07-28,16.4375,16.575000762939453,16.375,16.462499618530273,11.597761154174805,32.178263897404875,-0.03303953251184877,-1.096078095954261,9.45942602161801,0.061042035437732206,-4.363029840450388,-0.04065449205640953
2015-07-29,16.475000381469727,16.475000381469727,16.274999618530273,16.350000381469727,11.518505096435547,30.063436835332382,-0.04175846355473467,-1.246424893990244,7.317150327040631,0.037490837973767045,-4.07636358276261,-0.04659778502100499
2015-07-30,16.399999618530273,16.637500762939453,16.387500762939453,16.625,11.712241172790527,40.37862095132329,-0.030612430148415748,-1.2200972457397423,34.146391388085114,0.26263649488943513,-3.9606351457887965,-0.0345824590885159
2015-07-31,16.625,16.637500762939453,16.450000762939453,16.537500381469727,11.650596618652344,38.43603528284349,-0.03430669408896103,-1.2274665022767333,25.609840061779508,0.2129317201796371,-4.081522399902343,-0.0281598567901461
2015-08-03,16.475000381469727,16.475000381469727,16.225000381469727,16.3125,11.492086410522461,33.917481108375895,-0.0404411653459088,-1.3271475028708024,8.139508063214036,0.07427261852226374,-4.022705191219147,-0.031696906474045605
2015-08-04,16.375,16.5,16.25,16.325000762939453,11.500893592834473,34.379083062233846,-0.04879834248260684,-1.3849852420711601,9.302370969945477,0.1138375393182472,-4.776522621178867,-0.03054100644523694
2015-08-05,16.387500762939453,16.5,16.325000762939453,16.424999237060547,11.571343421936035,38.10363338656196,-0.030973557695187393,-1.3670645961014893,18.604564511922273,0.22783704824289958,-4.710987826667069,-0.022500751802444263
2015-08-06,16.5,16.512500762939453,16.137500762939453,16.25,11.448054313659668,34.42156680364553,-0.03201822078795469,-1.4220476344079207,9.677366427994828,0.1284840711257202,-4.415937724370123,-0.02287968310316657
2015-08-07,16.125,16.25,16.049999237060547,16.174999237060547,11.395218849182129,32.95198964981205,-0.030711560356264878,-1.485850060604066,11.235943497962355,0.11991460345051172,-4.105824310302734,-0.023967398461053335
2015-08-10,16.149999618530273,16.1875,16.0,16.137500762939453,11.36879825592041,32.21140760334107,-0.018997030834439932,-1.5378601929110838,12.790759567786235,0.13789260719742838,-3.944464970788204,-0.023701984177878888
2015-08-11,16.325000762939453,16.450000762939453,16.100000381469727,16.137500762939453,11.36879825592041,32.21140760334107,-0.01974199116628428,-1.5618096789130043,14.28579921407297,0.17484634293293522,-3.944464970788204,-0.020862245750465414
2015-08-12,16.0625,16.112499237060547,15.75,15.862500190734863,11.175066947937012,27.042837536081237,-0.029816208407531408,-1.6976058353868506,10.58825324563419,0.04970012941945807,-3.333571163827792,-0.028873764808977076
2015-08-13,15.862500190734863,15.975000381469727,15.837499618530273,15.887499809265137,11.192676544189453,28.171059209558635,-0.044360820524094846,-1.7738712940253594,15.492922936734105,0.10693552859857677,-3.3222101283953895,-0.029713572840413677
2015-08-14,15.862500190734863,15.9375,15.787500381469727,15.824999809265137,11.14864444732666,27.044858318264303,-0.04308381688557217,-1.8452652632263224,8.450675469476,0.1038257370843072,-3.3506179468058663,-0.029880372819925533
